ID_NLS;TIPO;RIC;PR;COMUNE;INDIR_ORIG;ZIP;ISTAT;DENOM_IMPRES;INSEGNA;INIZIO_ATT;ANNO_RICONOSCIMENTO;CAT_MERC;MUNICIPIO;ID_NIL;NIL;geo_x;geo_y;Location
8116;Negozio storico;Storica attività;MI;MILANO;CORSO MAGENTA, 1;20123;15146;LORENZI ANDREA;O. LORENZI;1920;2019;Attrezzature;1;1;DUOMO;9.1801653;45.4655631;(45.4655631, 9.1801653)
6403;Negozio storico;Storica attività;MI;MILANO;Via Paulucci de Calboli, 3;20162;15146;ditta individuale;PANIFICIO CELLA ANTONIO;1925;2010;Alimentari e specialità alimentari;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.1921753;45.5157097;(45.5157097, 9.1921753)
7233;Negozio storico;Storica attività;MI;MILANO;Corso Garibaldi, 89;20121;15146;Fumagalli Adolfo;MODA TORINESE - FUMAGALLI;1933;2012;Abbigliamento e accessori;1;2;BRERA;9.1840868;45.4767367;(45.4767367, 9.1840868)
6381200;Locale storico;Storica attività;MI;MILANO;VIA BROGGINI BONAVENTURA 3;20152;15146;F.LLI NAPOLETANO S.N.C. DI NAPOLETANO FRANCESCO E NAPOLETANO MARIANGELA;AMICO BAR ALEX;1983;2025;Bar e tabaccheria;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.09240111;45.4637439;(45.4637439, 9.09240111)
6412;Negozio storico;Negozio storico;MI;MILANO;via hugo victor, 3;20123;15146;Pescheria Spadari srl;PREMIATA PESCHERIA SPADARI;1933;2010;Alimentari e specialità alimentari;1;1;DUOMO;9.1872658;45.4637761;(45.4637761, 9.1872658)
4588851;Negozio storico;Storica attività;MI;MILANO;VIA OREFICI 18;20123;15146;ALDO CITTERIO S.R.L.;ALDO CITTERIO;1948;2023;Preziosi;1;1;DUOMO;9.18719111;45.46451499;(45.46451499, 9.18719111)
6973;Negozio storico;Storica attività;MI;MILANO;Piazza Duomo, 19;20121;15146;Verga srl;GIOIELLI OROLOGI E ARGENTI VERGA;1880;2010;Preziosi;1;1;DUOMO;9.188876;45.4647909;(45.4647909, 9.188876)
6238;Negozio storico;Storica attività;MI;MILANO;VIA MOSCOVA, 60;20121;15146;GALLIA E PETER DI MARELLI LAURA;GALLIA E PETER;1932;2010;Abbigliamento e accessori;1;2;BRERA;9.1834322;45.4781267;(45.4781267, 9.1834322)
6243;Locale storico;Insegna storica e di tradizione top;MI;MILANO;Via Brera, 32;20121;15146;Ponte Di Brera S.r.l.;JAMAICA;1911;2010;Bar e tabaccheria;1;2;BRERA;9.187554;45.4725896;(45.4725896, 9.187554)
6292021;Negozio storico;Storica attività;MI;MILANO;VIA PIERO DELLA FRANCESCA 51;20154;15146;OLISTE S.R.L.;OTTICA DMZ;1969;2025;Ottica e fotografia;8;69;SARPI;9.1610706;45.4855584;(45.4855584, 9.1610706)
6349;Negozio storico;Storica attività;MI;MILANO;Viale Sabotino, 1;20135;15146;Mercandelli Francesco;FIORERIA MERCANDELLI;1936;2010;Sport e tempo libero;5;27;PTA ROMANA;9.1971998;45.4510568;(45.4510568, 9.1971998)
7204;Negozio storico;Storica attività;MI;MILANO;PIAZZALE CANTORE ANTONIO, 5;20123;15146;PANIFICIO ROMAGNOLI F. & C. S.A.S.;PASTICCERIA PANIFICIO TROIAN;1913;2012;Alimentari e specialità alimentari;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1744884;45.4554386;(45.4554386, 9.1744884)
4587562;Negozio storico;Storica attività;MI;MILANO;GALLERIA UNIONE 4;20122;15146;GIOIELLERIA PREMIER DI GIORGIO CONSTANTINESCU E C. S.N.C.;PREMIER GIOIELLERIA;1957;2023;Preziosi;1;1;DUOMO;9.1873638;45.461787;(45.461787, 9.1873638)
6376;Negozio storico;Storica attività;MI;MILANO;Via G. Morone, 3;20121;15146;Lagori Francesco sas;PELLICCERIA LAGORI FRANCESCO DI LAGORI CINZIA E C.;1944;2010;Abbigliamento e accessori;1;1;DUOMO;9.1918471;45.4681106;(45.4681106, 9.1918471)
7989;Negozio storico;Storica attività;MI;MILANO;VIA GIULIO CESARE PROCACCINI, 54;20154;15146;FOTO RADIO MARELLI DI LOVA MARELLI ROBERTO;FOTO RADIO MARELLI;1944;2019;Ottica e fotografia;8;69;SARPI;9.1675223;45.481786;(45.481786, 9.1675223)
6746;Locale storico;Locale storico;MI;MILANO;Via Ugo Foscolo, 3;20121;15146;Biffi Duomo s.r.l.;BIFFI;1867;2010;Ristorazione;1;1;DUOMO;9.1906704;45.4653475;(45.4653475, 9.1906704)
8429;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;PIAZZA SANT'ALESSANDRO, 2;20123;15146;MALVISINI CRISTINA;MALVISINI GIOIELLI;1959;2020;Preziosi;1;1;DUOMO;9.1861699;45.4611432;(45.4611432, 9.1861699)
6345;Negozio storico;Storica attività;MI;MILANO;Galleria Vittorio Emanuele, 63/65;20121;15146;Fratelli Prada srl;FRATELLI PRADA;1913;2010;Abbigliamento e accessori;1;1;DUOMO;9.18981;45.46574;(45.46574, 9.18981)
7969;Negozio storico;Storica attività;MI;MILANO;CORSO ITALIA, 1;20122;15146;OTTICA RIGA DI BORDIN MAURIZIO;OTTICA;1958;2018;Ottica e fotografia;1;1;DUOMO;9.1883525;45.460098;(45.460098, 9.1883525)
5535456;Negozio storico;Negozio storico;MI;MILANO;VIA PONTACCIO 0017;20121;15146;LE GIOIE DI FUNARO;LE GIOIE DI FUNARO;1984;2024;Preziosi;1;2;BRERA;9.1853762;45.4723995;(45.4723995, 9.1853762)
7214;Negozio storico;Storica attività;MI;MILANO;VIA LUIGI CANONICA, 81;20154;15146;DOLDI ALESSANDRO;ALESSANDRO DOLDI - CALZATURE;1960;2012;Abbigliamento e accessori;8;69;SARPI;9.170191;45.4807699;(45.4807699, 9.170191)
6218466;Locale storico;Storica attività;MI;MILANO;VIA GIOSUE' CARDUCCI 0038;20123;15146;OSTERIA LA CARBONAIA SNC DI GIUNTONI GORILLI ELEONORA TERESA E DI DOMENICA VINCENZO;OSTERIA LA CARBONAIA;1978;2025;Ristorazione;1;7;MAGENTA - S. VITTORE;9.1734173;45.4621559;(45.4621559, 9.1734173)
7510424;Negozio storico;Storica attività;MI;MILANO;VIA VALLAZZE 0116;20131;15146;KALLIDENDRIA DI CEGANI IDA E C. - S.A.S.;ERBE AROMATICHE ERBE SALUTARI;1983;2026;Cura della persona;3;22;CITTA' STUDI;9.23280145;45.48542258;(45.48542258, 9.23280145)
6371;Negozio storico;Storica attività;MI;MILANO;Via della Spiga, 52;20121;15146;G. Preattoni di Lorenzo Preattoni & C. S.a.s.;G. PREATTONI;1946;2010;Attrezzature;1;1;DUOMO;9.195122;45.4717014;(45.4717014, 9.195122)
6312;Negozio storico;Storica attività;MI;MILANO;VIA ROVELLO, 1;20121;15146;BENITO S.N.C. DI SALVATORE MAZZOTTA E C.;BENITO COIFFEUR;1951;2010;Cura della persona;1;2;BRERA;9.1845734;45.4669447;(45.4669447, 9.1845734)
7539;Negozio storico;Storica attività;MI;MILANO;VIA FRANCESCO ANZANI, 2;20135;15146;EREDI LABADINI DI GINEX LAURA ARGENE & C. S.A.S.;LABADINI;1909;2015;Preziosi;4;26;XXII MARZO;9.2133256;45.4619365;(45.4619365, 9.2133256)
7572;Locale storico;Locale storico;MI;MILANO;VIA ALBERTO NOTA, 47;20126;15146;PREMIATA TRATTORIA ARLATI DAL 1936 SRL;PREMIATA TRATTORIA ARLATI;1936;2017;Ristorazione;9;15;BICOCCA;9.2086431;45.5179904;(45.5179904, 9.2086431)
3481174;Negozio storico;Storica attività;MI;MILANO;CORSO DI PORTA ROMANA 0006;20122;15146;"INCENDIO - SOCIETA' A RESPONSABILITA' LIMITATA (O IN FORMA ABBREVIATA ""INCENDIO - S.R.L."")";INCENDIO;1982;2022;Abbigliamento e accessori;1;1;DUOMO;9.1892754;45.4598638;(45.4598638, 9.1892754)
6205;Locale storico;Insegna storica e di tradizione top;MI;MILANO;VIA VISCONTI DI MODRONE UBERTO, 2;20122;15146;UNIQUE EUROPE SRL;TAVEGGIA;1909;2010;Bar e tabaccheria;1;4;GUASTALLA;9.1991044;45.4633596;(45.4633596, 9.1991044)
6325;Negozio storico;Storica attività;MI;MILANO;Via Canaletto, 1;20133;15146;ditta individuale;CICLI COSS;1945;2010;Sport e tempo libero;3;22;CITTA' STUDI;9.2276237;45.4698468;(45.4698468, 9.2276237)
6228;Locale storico;Insegna storica e di tradizione top;MI;MILANO;Via Montenapoleone, 8;20121;15146;Cova Montenapoleone srl;COVA PASTICCERIA;1817;2010;Bar e tabaccheria;1;1;DUOMO;9.19573;45.4678896;(45.4678896, 9.19573)
7587;Negozio storico;Storica attività;MI;MILANO;VIA ZEBEDIA, 9;20123;15146;BRANCATO DANIELE;OROLOGERIA ZEBEDIA;1947;2017;Sport e tempo libero;1;1;DUOMO;9.1868795;45.460697;(45.460697, 9.1868795)
7312;Locale storico;Storica attività;MI;MILANO;via Ajaccio, 13;20133;15146;PASTICCERIA MIGLIAVACCA S.N.C.;PASTICCERIA MIGLIAVACCA ALBERTO;1958;2013;Ristorazione;3;22;CITTA' STUDI;9.2349123;45.4704274;(45.4704274, 9.2349123)
6408;Negozio storico;Storica attività;MI;MILANO;via Luigi Settembrini , 41;20124;15146;Panificio Piazza sas;PANIFICIO PIAZZA;1940;2010;Alimentari e specialità alimentari;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.208242;45.484067;(45.484067, 9.208242)
6366505;Negozio storico;Storica attività;MI;MILANO;VIA ADIGE 3;20135;15146;ANIMAL HOUSE SRL SEMPLIFICATA;ANIMAL HOUSE MILANO 1984;1984;2025;Sport e tempo libero;5;27;PTA ROMANA;9.2058874;45.4488656;(45.4488656, 9.2058874)
6410;Negozio storico;Storica attività;MI;MILANO;CORSO P.TA VIGENTINA, 38;20122;15146;fFatelli Sanvito di Sanvito Renato e c. snc;FRATELLI SANVITO - PELLAMI, CUOIO;1938;2010;Abbigliamento e accessori;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.1960278;45.4533643;(45.4533643, 9.1960278)
6331254;Negozio storico;Negozio storico;MI;MILANO;VIA MANZONI 0029;20121;15146;GIOIELLERIA PENNISI S.R.L.;GIOIELLERIA PENNISI;1971;2025;Preziosi;1;2;BRERA;9.192522;45.4699363;(45.4699363, 9.192522)
6204;Locale storico;Insegna storica e di tradizione top;MI;MILANO;VIALE ALEMAGNA, 6;20121;15146;Old Fashion srl;OLD FASHION CAFÈ;1933;2010;Ristorazione;1;8;PARCO SEMPIONE;9.1735828;45.4722117;(45.4722117, 9.1735828)
7435;Negozio storico;Storica attività;MI;MILANO;VIA MESSINA, 1;20154;15146;D'AMBROSIO NICOLA;L'ORTOLANO DI PAOLO SARPI;1934;2015;Alimentari e specialità alimentari;8;69;SARPI;9.1757269;45.4815911;(45.4815911, 9.1757269)
5344375;Negozio storico;Storica attività;MI;MILANO;PIAZZA VELASCA 10;20122;15146;OTTICA VELASCA S.A.S. DI GROSSI ANDREA & C.;OTTICA VELASCA;1982;2024;Ottica e fotografia;1;1;DUOMO;9.1904009;45.4596211;(45.4596211, 9.1904009)
6333;Negozio storico;Storica attività;MI;MILANO;VIA GIOVANNI GHERARDINI, 2;20145;15146;DELLE FAVE MARIO;BARBIERE MARIO DELLE FAVE;1957;2010;Cura della persona;1;68;PAGANO;9.1702042;45.4769211;(45.4769211, 9.1702042)
7228;Locale storico;Storica attività;MI;MILANO;CORSO VENEZIA, 31;20121;15146;AL GIRARROSTO DI MILANO S.R.L.;RISTORANTE AL GIRARROSTO DA CESARINA;1949;2015;Ristorazione;1;4;GUASTALLA;9.199864;45.469639;(45.469639, 9.199864)
6215;Negozio storico;Negozio storico;MI;MILANO;Piazza Risorgimento, 3;20129;15146;Antica Cartoleria Novecento di Alberta Capponi;ANTICA CARTOLERIA NOVECENTO;1899;2010;Cartoleria e libreria;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21005;45.4684453;(45.4684453, 9.21005)
6242;Negozio storico;Storica attività;MI;MILANO;Via delle erbe, 2;20121;15146;ditta individuale;GUERRINI - STRUMENTI MUSICALI;1953;2010;Sport e tempo libero;1;2;BRERA;9.1839006;45.4709864;(45.4709864, 9.1839006)
6573406;Locale storico;Storica attività;MI;MILANO;VIA DOMENICO SCARLATTI 0021;20124;15146;ROVIDA S.R.L.;PASTICCERIA ROVIDA;1958;2025;Gelaterie, pasticcerie e torrefazioni;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2080746;45.4834835;(45.4834835, 9.2080746)
7565;Negozio storico;Storica attività;MI;MILANO;CORSO SAN GOTTARDO, 2;20136;15146;OTTICA ALEARDI S.A.S. DI ANTONELLA ALEARDI E C.;OTTICA ALEARDI;1919;2016;Ottica e fotografia;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1799659;45.451773;(45.451773, 9.1799659)
7212;Locale storico;Storica attività;MI;MILANO;Via Paolo Sarpi, 60;20154;15146;Gestioni AttivitÃ  Commerciali S.r.l.;PIZZERIA DA GIULIANO;1923;2012;Bar e tabaccheria;8;69;SARPI;9.170935;45.4810619;(45.4810619, 9.170935)
3592286;Negozio storico;Storica attività;MI;MILANO;VIA GASPARE GOZZI 4;20129;15146;TAILORS S.R.L.;L'ALOUETTE BOUTIQUE;1979;2022;Abbigliamento e accessori;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2226582;45.4686098;(45.4686098, 9.2226582)
6383;Negozio storico;Storica attività;MI;MILANO;via Santa Raedegonda, 16;20121;15146;Luini S.r.l.;PANZEROTTI LUINI;1888;2010;Alimentari e specialità alimentari;1;1;DUOMO;9.1914553;45.4658151;(45.4658151, 9.1914553)
6627997;Negozio storico;Storica attività;MI;MILANO;VIA ASIAGO 50;20128;15146;AUTOSALONE ASIAGO 46 SRL;AUTO ASIAGO;1967;2026;Auto e Moto;2;16;GORLA - PRECOTTO;9.22995092;45.50592415;(45.50592415, 9.22995092)
6346659;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA LUDOVICO CAVALERI 1;20147;15146;CONTI ROSARIO;ACCONCIATURE ROSARIO;1983;2025;Cura della persona;6;52;BANDE NERE;9.1327466;45.4609537;(45.4609537, 9.1327466)
6760;Negozio storico;Storica attività;MI;MILANO;Viale Lancetti, 34;20158;15146;De Giovanni Argenteria srl;DE GIOVANNI ARGENTERIA;1956;2010;Preziosi;9;78;FARINI;9.1750463;45.4952972;(45.4952972, 9.1750463)
8158;Locale storico;Storica attività;MI;MILANO;VIA NOVARA, 139;20153;15146;GELATERIA FLORIANA DI PAPAGNA TRIFONE RICCARDO, MENSI FLORIANA E PAPAGNA LUCA SNC;GELATERIA FLORIANA;1954;2019;Gelaterie, pasticcerie e torrefazioni;7;61;QUARTO CAGNINO;9.1161125;45.4743866;(45.4743866, 9.1161125)
6364;Negozio storico;Storica attività;MI;MILANO;PIAZZA DEL DUOMO, 19;20121;15146;CIELO S.P.A.;GIOIELLERIA CIELO;1922;2010;Preziosi;1;1;DUOMO;9.188876;45.4647909;(45.4647909, 9.188876)
7836;Negozio storico;Storica attività;MI;MILANO;VIA VINCENZO MONTI, 28;20123;15146;GIO' YDEA DI PASETTI DEA;GIOYDEA DI PASETTI DEA;1908;2018;Abbigliamento e accessori;1;7;MAGENTA - S. VITTORE;9.1724577;45.4685999;(45.4685999, 9.1724577)
7191;Negozio storico;Storica attività;MI;MILANO;Via.le Certosa, 20/22;20155;15146;PADDOCK S.A.S. DI FRANCHI MASSIMO & C.;LA BOUTIQUE DEL PNEUMATICO;1958;2012;Auto e Moto;8;70;GHISOLFA;9.1527505;45.4897466;(45.4897466, 9.1527505)
6358;Negozio storico;Storica attività;MI;MILANO;VIA ZECCA VECCHIA, 3;20123;15146;GARAGE S.REMO SRL;GARAGE SAN REMO;1949;2010;Auto e Moto;1;1;DUOMO;9.1845062;45.4622351;(45.4622351, 9.1845062)
6304;Negozio storico;Storica attività;MI;MILANO;Via Torino, 61;20123;15146;Al Pascia' S.r.l.;AL PASCIÀ - PIPE ED ARTICOLI PER FUMATORI;1905;2010;Sport e tempo libero;1;1;DUOMO;9.1832381;45.4606352;(45.4606352, 9.1832381)
7772;Negozio storico;Storica attività;MI;MILANO;VIA DEGLI IMBRIANI, 61;20158;15146;CALZATURE VALASSINA DI VALASSINA ANNA CHIARA;KAMMI VALASSINA;1957;2017;Abbigliamento e accessori;9;77;BOVISA;9.1658999;45.501664;(45.501664, 9.1658999)
6320;Negozio storico;Storica attività;MI;MILANO;VIA SONCINO, 1;20123;15146;CAMICERIA AMBROSIANA DI AGOSTINI ALESSANDRO;CAMICERIA AMBROSIANA;1954;2010;Abbigliamento e accessori;1;1;DUOMO;9.1825743;45.4602401;(45.4602401, 9.1825743)
6434;Negozio storico;Storica attività;MI;MILANO;Via Pacini, 24;20131;15146;Tisci S.n.c.;TISCI PELLICCERIA;1949;2010;Abbigliamento e accessori;3;22;CITTA' STUDI;9.2285919;45.4818478;(45.4818478, 9.2285919)
8176;Negozio storico;Storica attività;MI;MILANO;PIAZZA VI FEBBRAIO, 16;20145;15146;NOGARA DI VOLPI GUGLIELMO E C. S.A.S.;GIOIELLERIA NOGARA;1957;2019;Preziosi;8;68;PAGANO;9.1615847;45.4775666;(45.4775666, 9.1615847)
6415;Negozio storico;Storica attività;MI;MILANO;CORSO DI PORTA ROMANA, 94;20122;15146;Polli S.n.c. di Andrea ed Ezio Polli;L'ARROTINO COLTELLINAIO DI PORTA ROMANA;1890;2010;Attrezzature;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.1963258;45.4556426;(45.4556426, 9.1963258)
7903;Negozio storico;Storica attività;MI;MILANO;VIA TIZIANO, 13;20145;15146;MARCON RENZO;PANIFICIO PASTICCERIA MARCON RENZO;1933;2018;Alimentari e specialità alimentari;8;68;PAGANO;9.1577771;45.4721049;(45.4721049, 9.1577771)
3939537;Locale storico;Storica attività;MI;MILANO;VIA CREMA 16;20135;15146;PALOGETHOS SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;POLLERIA   A.POZZI;1960;2023;Ristorazione;5;27;PTA ROMANA;9.2024596;45.4494298;(45.4494298, 9.2024596)
6446;Negozio storico;Storica attività;MI;MILANO;Via Montevideo, 8;20144;15146;Vigano' Pietro srl;VIGANÒ PIETRO FERRAMENTA;1927;2010;Casa e arredamento;6;50;PORTA GENOVA;9.1664473;45.4557498;(45.4557498, 9.1664473)
6474947;Locale storico;Storica attività;MI;MILANO;VIA TREBBIA 0032;20135;15146;TRATTORIA DE LA TREBBIA DI MASCIULLO CARMELO S.A.S. DI MASCIULLO GIORGIO & C.;LA TREBIA;1981;2025;Ristorazione;5;27;PTA ROMANA;9.2044796;45.4479102;(45.4479102, 9.2044796)
6197;Negozio storico;Negozio storico;MI;MILANO;VIA GIUSEPPE VERDI, 6;20123;15146;AMLETO MISSAGLIA 1884 SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;AMLETO MISSAGLIA - GIOIELLERIA;1884;2010;Preziosi;1;2;BRERA;9.1891213;45.468193;(45.468193, 9.1891213)
7429;Locale storico;Storica attività;MI;MILANO;VIA ENRICO STENDHAL, 39;20144;15146;F.LLI BRUNELLI SNC DI CRISTINA E LORENZO BRUNELLI;BRUNELLI LATTERIA;1946;2015;Bar e tabaccheria;6;50;PORTA GENOVA;9.1585338;45.4543095;(45.4543095, 9.1585338)
7649;Negozio storico;Storica attività;MI;MILANO;VIA TITO LIVIO, 24;20137;15146;MAGLIERIA TINA DI PASINI CLAUDIO S.A.S.;MAGLIERIA TINA;1962;2016;Abbigliamento e accessori;4;28;UMBRIA - MOLISE - CALVAIRATE;9.2183459;45.4509276;(45.4509276, 9.2183459)
3194575;Locale storico;Storica attività;MI;MILANO;VIA GALVANI LUIGI 15;20124;15146;RISCO S.R.L.;IL CERCHIO TRATTORIA TOSCANA;1969;2021;Ristorazione;9;9;PORTA GARIBALDI - PORTA NUOVA;9.1983723;45.486743;(45.486743, 9.1983723)
3500840;Negozio storico;Storica attività;MI;MILANO;PIAZZA WAGNER;20145;15146;FRATELLI PEDOL S.R.L.;PESCHERIA PEDOL;1970;2022;Alimentari e specialità alimentari;7;68;PAGANO;9.15614;45.46798;(45.46798, 9.15614)
7217;Negozio storico;Storica attività;MI;MILANO;Via Pola, 19;20124;15146;Tresoldi Elena;POLA TABACCHI;1938;2012;Bar e tabaccheria;9;11;ISOLA;9.1925593;45.4891121;(45.4891121, 9.1925593)
5558090;Negozio storico;Storica attività;MI;MILANO;VIA POERIO 0003;20129;15146;M.C. SELVINI S.R.L. O PIU' SEMPLICEMENTE SELVINI S.R.L. O PIU' SEMPLICEMENTE M.C. S.R.L.;MC SELVINI;1977;2024;Casa e arredamento;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.210043;45.4686639;(45.4686639, 9.210043)
6390;Negozio storico;Storica attività;MI;MILANO;PIAZZALE CADORNA LUIGI, 9;20123;15146;OTTICA MATUELLA ENRICO DI RICCARDO;MATUELLA L'OTTICO DI MILANO;1928;2010;Ottica e fotografia;1;7;MAGENTA - S. VITTORE;9.176425;45.4676762;(45.4676762, 9.176425)
8201;Locale storico;Locale storico;MI;MILANO;VIA GIACOMO PUCCINI, 2;20121;15146;DA RITA E ANTONIO S.N.C. DI TOSATO ANTONIO & C.;RISTORANTE DA RITA E ANTONIO;1972;2019;Alimentari e specialità alimentari;1;1;DUOMO;9.1812523;45.4670619;(45.4670619, 9.1812523)
8521;Negozio storico;Storica attività;MI;MILANO;VIA MERAVIGLI, 12;20123;15146;CERATINA S.A.S. DI ANGELINO PATRIZIA & C.;CERATINA 1919;1957;2020;Casa e arredamento;1;1;DUOMO;9.1828226;45.4658432;(45.4658432, 9.1828226)
7473;Negozio storico;Locale storico;MI;MILANO;PIAZZALE DI PORTA LODOVICA, 2;20136;15146;GUD S.R.L.;GATTULLO;1961;2015;Gelaterie, pasticcerie e torrefazioni;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1858537;45.4521175;(45.4521175, 9.1858537)
6259;Negozio storico;Negozio storico;MI;MILANO;via Bergamini, 7;20122;15146;Sangalli Giuliano & c. S.n.c.;SANGALLI DAL 1900 OROLOGERIA - GIOIELLERIA - PENDOLERIA;1900;2010;Preziosi;1;1;DUOMO;9.1941638;45.4618046;(45.4618046, 9.1941638)
2298872;Locale storico;Storica attività;MI;MILANO;CHAVEZ GIORGIO 4;20131;15146;NEW STEP S.R.L.;PIZZERIA VECCHIA NAPOLI;1968;2020;Ristorazione;2;20;LORETO - CASORETTO - NOLO;9.2265851;45.4920828;(45.4920828, 9.2265851)
6314;Negozio storico;Storica attività;MI;MILANO;PIAZZALE BARACCA, 10;20123;15146;ditta individuale;PANIFICIO BOLLANI;1930;2010;Alimentari e specialità alimentari;7;68;PAGANO;9.1648242;45.4664994;(45.4664994, 9.1648242)
8275;Negozio storico;Insegna storica e di tradizione top;MI;MILANO;GALLERIA VITTORIO EMANUELE II, 92;20121;15146;HAERES EQUITA S.R.L.;BORSALINO;1883;2019;Abbigliamento e accessori;1;1;DUOMO;9.1900646;45.4664168;(45.4664168, 9.1900646)
2677387;Locale storico;Storica attività;MI;MILANO;VIA ROSELLINI IPPOLITO 8;20124;15146;SONCINA CLAUDIO RAFFAELE;BAR NILO;1969;2021;Bar e tabaccheria;2;11;ISOLA;9.1942972;45.4890052;(45.4890052, 9.1942972)
3182123;Negozio storico;Storica attività;MI;MILANO;VIALE PIAVE 0020;20129;15146;DROGHERIA RADRIZZANI DI EMILIO RADRIZZANI & C. S.N.C.;DROGHERIA RADRIZZANI;1940;2021;Alimentari e specialità alimentari;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2069064;45.4710877;(45.4710877, 9.2069064)
6960;Negozio storico;Storica attività;MI;MILANO;Via Savona, 23;20144;15146;Fratelli Mai snc;SALUMERIA ROSTICCERIA FRATELLI MAI;1943;2010;Alimentari e specialità alimentari;6;50;PORTA GENOVA;9.1669991;45.4549954;(45.4549954, 9.1669991)
8173;Negozio storico;Storica attività;MI;MILANO;VIA ANGELO POLIZIANO, 9;20154;15146;IL FRANCESCONE DI RAINOLDI ALESSANDRO ELSO;IL FRANCESCONE GIOIELLI E ARGENTI;1974;2019;Preziosi;8;69;SARPI;9.1647971;45.4835394;(45.4835394, 9.1647971)
6360;Negozio storico;Storica attività;MI;MILANO;Via del Torchio, 14;20123;15146;GARUE DI CHIODINI ROSALIA & C. S.A.S.;GARUE;1885;2010;Sport e tempo libero;1;1;DUOMO;9.180225;45.4607577;(45.4607577, 9.180225)
7195;Negozio storico;Storica attività;MI;MILANO;GALLERIA VITTORIO EMANUELE II, 79;20121;15146;MONDADORI RETAIL S.P.A.;LIBRERIA RIZZOLI GALLERIA;1949;2012;Cartoleria e libreria;1;1;DUOMO;9.1899;45.46621;(45.46621, 9.1899)
6766;Negozio storico;Storica attività;MI;MILANO;VIA RIPAMONTI, 3/A;20136;15146;ditta individuale;GIOIELLERIA ZINGARO;1952;2010;Preziosi;5;27;PTA ROMANA;9.1968438;45.4513251;(45.4513251, 9.1968438)
8298;Locale storico;Storica attività;MI;MILANO;VIA TOMMASO MARINO, 7;20121;15146;VANZINA CORBARI & C. S.R.L.;IL SALOTTO;1979;2020;Ristorazione;1;1;DUOMO;9.1902739;45.4663829;(45.4663829, 9.1902739)
6430;Locale storico;Storica attività;MI;MILANO;VIALE SARCA, 187;20126;15146;Stipiti Luciano Ruggerino e c. snc;TRATTORIA TOSCANA DA ALDO;1950;2010;Ristorazione;9;15;BICOCCA;9.2089146;45.5163537;(45.5163537, 9.2089146)
6974;Negozio storico;Storica attività;MI;MILANO;Via San Calimero, 1;20122;15146;Gloria s.r.l.;ANTICA FARMACIA FOGLIA;1835;2010;Salute e benessere;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.1933188;45.4573984;(45.4573984, 9.1933188)
3571152;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA MONTE CERVINO 4;20149;15146;ORNELLA BIJOUX DI EREDI DI ALBANI MARIA VITTORIA;ORNELLA BIJOUX;1944;2022;Preziosi;8;58;DE ANGELI - MONTE ROSA;9.1498175;45.4756582;(45.4756582, 9.1498175)
5868187;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA ANTONIO OROBONI 8;20161;15146;PANIFICIO GRASSI S.N.C. DI GRASSI PATRIZIA E MERCANTE LISA;PANIFICIO PASTICCERIA GRASSI;1978;2025;Alimentari e specialità alimentari;9;83;BRUZZANO;9.1724887;45.5288389;(45.5288389, 9.1724887)
6307365;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA CENISIO 0008;20154;15146;PAPANDREA GIUSEPPE;BARBIERE;1977;2025;Cura della persona;8;70;GHISOLFA;9.1711615;45.4876641;(45.4876641, 9.1711615)
6374143;Negozio storico;Storica attività;MI;MILANO;VIA LEONE TOLSTOI 49;20146;15146;EL VINATT SNC DI BORIANI GLENDA E VIVIANA;EL VINATT;1964;2025;Alimentari e specialità alimentari;6;49;GIAMBELLINO;9.1496039;45.45316;(45.45316, 9.1496039)
6245850;Negozio storico;Storica attività;MI;MILANO;CORSO LODI 0007;20135;15146;SEVEN DAYS S.N.C. DI PASTORE ANDREA E C.;DANIELA E ANDREA;1983;2025;Abbigliamento e accessori;4;27;PTA ROMANA;9.2041491;45.4512844;(45.4512844, 9.2041491)
